"","Auth1","Auth2","ref.year","journal","tax_name","top1_tax_name","tax_id"
"1457","Yamamoto-Goshima,F.","Maeno,K.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"1466","Yamamoto-Goshima,F.","Hanaichi,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"1476","Yamamoto-Goshima,F.","Fujita,Y.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"1484","Yamamoto-Goshima,F.","Nakajima,K.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"1492","Yamamoto-Goshima,F.","Imai,M.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"150","Yamamoto-Goshima,F.","Morishita,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"151","Yamamoto-Goshima,F.","Komatsu,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"152","Yamamoto-Goshima,F.","Suiura,S.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"2886","Maeno,K.","Hanaichi,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"2896","Maeno,K.","Fujita,Y.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"2904","Maeno,K.","Nakajima,K.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"2912","Maeno,K.","Imai,M.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"292","Maeno,K.","Morishita,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"293","Maeno,K.","Komatsu,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"294","Maeno,K.","Suiura,S.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"4306","Hanaichi,T.","Fujita,Y.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"4314","Hanaichi,T.","Nakajima,K.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"4322","Hanaichi,T.","Imai,M.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"433","Hanaichi,T.","Morishita,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"434","Hanaichi,T.","Komatsu,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"435","Hanaichi,T.","Suiura,S.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"5714","Fujita,Y.","Nakajima,K.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"5722","Fujita,Y.","Imai,M.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"573","Fujita,Y.","Morishita,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"574","Fujita,Y.","Komatsu,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"575","Fujita,Y.","Suiura,S.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"7112","Nakajima,K.","Imai,M.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"712","Nakajima,K.","Morishita,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"713","Nakajima,K.","Komatsu,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"714","Nakajima,K.","Suiura,S.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"850","Imai,M.","Morishita,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"851","Imai,M.","Komatsu,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"852","Imai,M.","Suiura,S.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"988","Morishita,T.","Komatsu,T.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"989","Morishita,T.","Suiura,S.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"1125","Komatsu,T.","Suiura,S.",1993,"Submitted (01-MAR-1993) Shin-ichiro Shibata, Nagoya City Public	Health Research Institute, Microbiology Department Virology	Section; 1-11 Hagiyama-cho Mizuho-ku, Nagoya, Aichi 467-8615, Japan	(E-mail:vshibata@mars.dti.ne.jp, Tel:81-52-841-1511,	Fax:81-52-841-1514)","Influenza B virus (B/Kanagawa/73)","Viruses",224199
"19","Minamoto,N.","Sugiyama,M.",1993,"Submitted (26-MAY-1993) Contact:Naoto Ito Gifu University, Faculty	of Applied Biological Sciences; 1-1 Yanagido, Gifu, Gifu 501-1193,	Japan","Avian rotavirus PO-13","Viruses",195700
"28","Minamoto,N.","Ito,N.",1993,"Submitted (26-MAY-1993) Contact:Naoto Ito Gifu University, Faculty	of Applied Biological Sciences; 1-1 Yanagido, Gifu, Gifu 501-1193,	Japan","Avian rotavirus PO-13","Viruses",195700
"37","Minamoto,N.","Okadera,K.",1993,"Submitted (26-MAY-1993) Contact:Naoto Ito Gifu University, Faculty	of Applied Biological Sciences; 1-1 Yanagido, Gifu, Gifu 501-1193,	Japan","Avian rotavirus PO-13","Viruses",195700
"1458","Sugiyama,M.","Ito,N.",1993,"Submitted (26-MAY-1993) Contact:Naoto Ito Gifu University, Faculty	of Applied Biological Sciences; 1-1 Yanagido, Gifu, Gifu 501-1193,	Japan","Avian rotavirus PO-13","Viruses",195700
"1467","Sugiyama,M.","Okadera,K.",1993,"Submitted (26-MAY-1993) Contact:Naoto Ito Gifu University, Faculty	of Applied Biological Sciences; 1-1 Yanagido, Gifu, Gifu 501-1193,	Japan","Avian rotavirus PO-13","Viruses",195700
"2887","Ito,N.","Okadera,K.",1993,"Submitted (26-MAY-1993) Contact:Naoto Ito Gifu University, Faculty	of Applied Biological Sciences; 1-1 Yanagido, Gifu, Gifu 501-1193,	Japan","Avian rotavirus PO-13","Viruses",195700
"110","Minamoto,N.","Sugiyama,M.",1993,"Submitted (26-MAY-1993) Contact:Naoto Ito Gifu University, Faculty	of Applied Biological Sciences; 1-1 Yanagido, Gifu, Gifu 501-1193,	Japan","Rabies lyssavirus","Viruses",11292
"29","Minamoto,N.","Ito,N.",1993,"Submitted (26-MAY-1993) Contact:Naoto Ito Gifu University, Faculty	of Applied Biological Sciences; 1-1 Yanagido, Gifu, Gifu 501-1193,	Japan","Rabies lyssavirus","Viruses",11292
"1459","Sugiyama,M.","Ito,N.",1993,"Submitted (26-MAY-1993) Contact:Naoto Ito Gifu University, Faculty	of Applied Biological Sciences; 1-1 Yanagido, Gifu, Gifu 501-1193,	Japan","Rabies lyssavirus","Viruses",11292
"111","Taniguchi,K.","Hoshino,Y.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"210","Taniguchi,K.","Nishikawa,K.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"38","Taniguchi,K.","Green,K.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"47","Taniguchi,K.","Maloy,W.L.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"55","Taniguchi,K.","Morita,Y.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"63","Taniguchi,K.","Urasawa,S.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"71","Taniguchi,K.","Kapikian,A.Z.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"81","Taniguchi,K.","Chanock,R.M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"91","Taniguchi,K.","Gorziglia,M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"14510","Hoshino,Y.","Nishikawa,K.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"1468","Hoshino,Y.","Green,K.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"1477","Hoshino,Y.","Maloy,W.L.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"1485","Hoshino,Y.","Morita,Y.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"1493","Hoshino,Y.","Urasawa,S.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"1501","Hoshino,Y.","Kapikian,A.Z.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"1511","Hoshino,Y.","Chanock,R.M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"1521","Hoshino,Y.","Gorziglia,M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"2888","Nishikawa,K.","Green,K.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"2897","Nishikawa,K.","Maloy,W.L.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"2905","Nishikawa,K.","Morita,Y.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"2913","Nishikawa,K.","Urasawa,S.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"2921","Nishikawa,K.","Kapikian,A.Z.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"2931","Nishikawa,K.","Chanock,R.M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"2941","Nishikawa,K.","Gorziglia,M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"4307","Green,K.","Maloy,W.L.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"4315","Green,K.","Morita,Y.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"4323","Green,K.","Urasawa,S.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"4331","Green,K.","Kapikian,A.Z.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
"4341","Green,K.","Chanock,R.M.",1993,"Submitted (02-JUN-1993) Koki Taniguchi, Sapporo Medical College,	Department of Hygiene; South-1, West-17, Chuo-Ku, Sapporo, Hokkaido	060, Japan (E-mail:taniguti@hms.sapmed.ac.jp,	Tel:81-11-611-2111(ex.2351), Fax:81-11-612-1660)","Human rotavirus A","Viruses",10941
